'Elapsed time','ECG'
'0:00.604',-0.001
'0:00.604',-0.001
'0:00.605',-0.002
'0:00.605',-0.002
'0:00.606',-0.002
'0:00.606',-0.002
'0:00.607',-0.012
'0:00.607',-0.012
'0:00.608',-0.012
'0:00.608',-0.012
'0:00.609',-0.002
'0:00.609',-0.002
'0:00.610',-0.002
'0:00.610',-0.002
'0:00.611',-0.004
'0:00.611',-0.004
'0:00.612',-0.004
'0:00.612',-0.004
'0:00.613',0.004
'0:00.613',0.004
'0:00.614',0.004
'0:00.614',0.004
'0:00.615',-0.006
'0:00.615',-0.006
'0:00.616',-0.006
'0:00.616',-0.006
'0:00.617',-0.001
'0:00.617',-0.001
'0:00.618',-0.001
'0:00.618',-0.001
'0:00.619',0.002
'0:00.619',0.002
'0:00.620',0.002
'0:00.620',0.002
'0:00.621',0.002
'0:00.621',0.002
'0:00.622',0.002
'0:00.622',0.002
'0:00.623',0.006
'0:00.623',0.006
'0:00.624',0.006
'0:00.624',0.006
'0:00.625',0.004
'0:00.626',0.004
'0:00.626',0.004
'0:00.627',0.004
'0:00.627',0.002
'0:00.628',0.002
'0:00.628',0.002
'0:00.629',0.002
'0:00.629',0.000
'0:00.630',0.000
'0:00.630',0.000
'0:00.631',0.000
'0:00.631',0.006
'0:00.632',0.006
'0:00.632',0.006
'0:00.633',0.006
'0:00.633',0.009
'0:00.634',0.009
'0:00.634',0.009
'0:00.635',0.009
'0:00.635',0.009
'0:00.636',0.009
'0:00.636',0.009
'0:00.637',0.009
'0:00.637',0.013
'0:00.638',0.013
'0:00.638',0.013
'0:00.639',0.013
'0:00.639',0.018
'0:00.640',0.018
'0:00.640',0.018
'0:00.641',0.018
'0:00.641',0.007
'0:00.642',0.007
'0:00.642',0.007
'0:00.643',0.007
'0:00.643',0.016
'0:00.644',0.016
'0:00.644',0.016
'0:00.645',0.016
'0:00.645',0.023
'0:00.646',0.023
'0:00.646',0.023
'0:00.647',0.023
'0:00.647',0.018
'0:00.648',0.018
'0:00.648',0.018
'0:00.649',0.018
'0:00.649',0.020
'0:00.650',0.020
'0:00.650',0.020
'0:00.651',0.020
'0:00.651',0.023
'0:00.652',0.023
'0:00.652',0.023
'0:00.653',0.023
'0:00.653',0.022
'0:00.654',0.022
'0:00.654',0.022
'0:00.655',0.022
'0:00.655',0.006
'0:00.656',0.006
'0:00.656',0.006
'0:00.657',0.006
'0:00.657',0.020
'0:00.658',0.020
'0:00.658',0.020
'0:00.659',0.020
'0:00.659',0.018
'0:00.660',0.018
'0:00.660',0.018
'0:00.661',0.018
'0:00.661',0.020
'0:00.662',0.020
'0:00.662',0.020
'0:00.663',0.020
'0:00.663',0.015
'0:00.664',0.015
'0:00.664',0.015
'0:00.665',0.015
'0:00.665',0.011
'0:00.666',0.011
'0:00.666',0.011
'0:00.667',0.011
'0:00.667',0.011
'0:00.668',0.011
'0:00.668',0.011
'0:00.669',0.011
'0:00.669',0.006
'0:00.670',0.006
'0:00.670',0.006
'0:00.671',0.006
'0:00.671',0.001
'0:00.672',0.001
'0:00.672',0.001
'0:00.673',0.001
'0:00.673',0.004
'0:00.674',0.004
'0:00.674',0.004
'0:00.675',0.004
'0:00.675',0.004
'0:00.676',0.004
'0:00.676',0.004
'0:00.677',0.004
'0:00.677',-0.001
'0:00.678',-0.001
'0:00.678',-0.001
'0:00.679',-0.001
'0:00.679',-0.005
'0:00.680',-0.005
'0:00.680',-0.005
'0:00.681',-0.005
'0:00.681',0.000
'0:00.682',0.000
'0:00.682',0.000
'0:00.683',0.000
'0:00.683',-0.004
'0:00.684',-0.004
'0:00.684',-0.004
'0:00.685',-0.004
'0:00.685',0.000
'0:00.686',0.000
'0:00.686',0.000
'0:00.687',0.000
'0:00.688',0.011
'0:00.688',0.011
'0:00.689',0.011
'0:00.689',0.011
'0:00.690',-0.005
'0:00.690',-0.005
'0:00.691',-0.005
'0:00.691',-0.005
'0:00.692',-0.002
'0:00.692',-0.002
'0:00.693',-0.002
'0:00.693',-0.002
'0:00.694',0.001
'0:00.694',0.001
'0:00.695',0.001
'0:00.695',0.001
'0:00.696',0.002
'0:00.696',0.002
'0:00.697',0.002
'0:00.697',0.002
'0:00.698',0.005
'0:00.698',0.005
'0:00.699',0.005
'0:00.699',0.005
'0:00.700',0.001
'0:00.700',0.001
'0:00.701',0.001
'0:00.701',0.001
'0:00.702',0.004
'0:00.702',0.004
'0:00.703',0.004
'0:00.703',0.004
'0:00.704',0.005
'0:00.704',0.005
'0:00.705',0.005
'0:00.705',0.005
'0:00.706',0.013
'0:00.706',0.013
'0:00.707',0.013
'0:00.707',0.013
'0:00.708',0.017
'0:00.708',0.017
'0:00.709',0.017
'0:00.709',0.017
'0:00.710',0.011
'0:00.710',0.011
'0:00.711',0.011
'0:00.711',0.011
'0:00.712',0.012
'0:00.712',0.012
'0:00.713',0.012
'0:00.713',0.012
'0:00.714',0.015
'0:00.714',0.015
'0:00.715',0.015
'0:00.715',0.015
'0:00.716',0.010
'0:00.716',0.010
'0:00.717',0.010
'0:00.717',0.010
'0:00.718',0.016
'0:00.718',0.016
'0:00.719',0.016
'0:00.719',0.016
'0:00.720',0.017
'0:00.720',0.017
'0:00.721',0.017
'0:00.721',0.017
'0:00.722',0.010
'0:00.722',0.010
'0:00.723',0.010
'0:00.723',0.010
'0:00.724',0.013
'0:00.724',0.013
'0:00.725',0.013
'0:00.725',0.013
'0:00.726',0.013
'0:00.726',0.013
'0:00.727',0.013
'0:00.727',0.013
'0:00.728',0.032
'0:00.728',0.032
'0:00.729',0.032
'0:00.729',0.032
'0:00.730',0.007
'0:00.730',0.007
'0:00.731',0.007
'0:00.731',0.007
'0:00.732',0.007
'0:00.732',0.007
'0:00.733',0.007
'0:00.733',0.007
'0:00.734',0.012
'0:00.734',0.012
'0:00.735',0.012
'0:00.735',0.012
'0:00.736',0.018
'0:00.736',0.018
'0:00.737',0.018
'0:00.737',0.018
'0:00.738',0.012
'0:00.738',0.012
'0:00.739',0.012
'0:00.739',0.012
'0:00.740',0.016
'0:00.740',0.016
'0:00.741',0.016
'0:00.741',0.016
'0:00.742',0.016
'0:00.742',0.016
'0:00.743',0.016
'0:00.743',0.016
'0:00.744',0.010
'0:00.744',0.010
'0:00.745',0.010
'0:00.745',0.010
'0:00.746',0.011
'0:00.746',0.011
'0:00.747',0.011
'0:00.747',0.011
'0:00.748',0.006
'0:00.748',0.006
'0:00.749',0.006
'0:00.749',0.006
'0:00.750',0.022
'0:00.751',0.022
'0:00.751',0.022
'0:00.752',0.022
'0:00.752',0.009
'0:00.753',0.009
'0:00.753',0.009
'0:00.754',0.009
'0:00.754',0.010
'0:00.755',0.010
'0:00.755',0.010
'0:00.756',0.010
'0:00.756',0.010
'0:00.757',0.010
'0:00.757',0.010
'0:00.758',0.010
'0:00.758',0.015
'0:00.759',0.015
'0:00.759',0.015
'0:00.760',0.015
'0:00.760',0.011
'0:00.761',0.011
'0:00.761',0.011
'0:00.762',0.011
'0:00.762',0.022
'0:00.763',0.022
'0:00.763',0.022
'0:00.764',0.022
'0:00.764',0.018
'0:00.765',0.018
'0:00.765',0.018
'0:00.766',0.018
'0:00.766',0.027
'0:00.767',0.027
'0:00.767',0.027
'0:00.768',0.027
'0:00.768',0.046
'0:00.769',0.046
'0:00.769',0.046
'0:00.770',0.046
'0:00.770',0.085
'0:00.771',0.085
'0:00.771',0.085
'0:00.772',0.085
'0:00.772',0.098
'0:00.773',0.098
'0:00.773',0.098
'0:00.774',0.098
'0:00.774',0.118
'0:00.775',0.118
'0:00.775',0.118
'0:00.776',0.118
'0:00.776',0.123
'0:00.777',0.123
'0:00.777',0.123
'0:00.778',0.123
'0:00.778',0.142
'0:00.779',0.142
'0:00.779',0.142
'0:00.780',0.142
'0:00.780',0.131
'0:00.781',0.131
'0:00.781',0.131
'0:00.782',0.131
'0:00.782',0.122
'0:00.783',0.122
'0:00.783',0.122
'0:00.784',0.122
'0:00.784',0.048
'0:00.785',0.048
'0:00.785',0.048
'0:00.786',0.048
'0:00.786',-0.114
'0:00.787',-0.114
'0:00.787',-0.114
'0:00.788',-0.114
'0:00.788',-0.276
'0:00.789',-0.276
'0:00.789',-0.276
'0:00.790',-0.276
'0:00.790',-0.504
'0:00.791',-0.504
'0:00.791',-0.504
'0:00.792',-0.504
'0:00.792',-0.756
'0:00.793',-0.756
'0:00.793',-0.756
'0:00.794',-0.756
'0:00.794',-0.988
'0:00.795',-0.988
'0:00.795',-0.988
'0:00.796',-0.988
'0:00.796',-1.177
'0:00.797',-1.177
'0:00.797',-1.177
'0:00.798',-1.177
'0:00.798',-1.337
'0:00.799',-1.337
'0:00.799',-1.337
'0:00.800',-1.337
'0:00.800',-1.371
'0:00.801',-1.371
'0:00.801',-1.371
'0:00.802',-1.371
'0:00.802',-1.304
'0:00.803',-1.304
'0:00.803',-1.304
'0:00.804',-1.304
'0:00.804',-1.188
'0:00.805',-1.188
'0:00.805',-1.188
'0:00.806',-1.188
'0:00.806',-1.072
'0:00.807',-1.072
'0:00.807',-1.072
'0:00.808',-1.072
'0:00.808',-0.914
'0:00.809',-0.914
'0:00.809',-0.914
'0:00.810',-0.914
'0:00.810',-0.745
'0:00.811',-0.745
'0:00.811',-0.745
'0:00.812',-0.745
'0:00.813',-0.465
'0:00.813',-0.465
'0:00.814',-0.465
'0:00.814',-0.465
'0:00.815',-0.231
'0:00.815',-0.231
'0:00.816',-0.231
'0:00.816',-0.231
'0:00.817',-0.123
'0:00.817',-0.123
'0:00.818',-0.123
'0:00.818',-0.123
'0:00.819',-0.072
'0:00.819',-0.072
'0:00.820',-0.072
'0:00.820',-0.072
'0:00.821',-0.040
'0:00.821',-0.040
'0:00.822',-0.040
'0:00.822',-0.040
'0:00.823',-0.029
'0:00.823',-0.029
'0:00.824',-0.029
'0:00.824',-0.029
'0:00.825',0.001
'0:00.825',0.001
'0:00.826',0.001
'0:00.826',0.001
'0:00.827',0.021
'0:00.827',0.021
'0:00.828',0.021
'0:00.828',0.021
'0:00.829',0.011
'0:00.829',0.011
'0:00.830',0.011
'0:00.830',0.011
'0:00.831',0.010
'0:00.831',0.010
'0:00.832',0.010
'0:00.832',0.010
'0:00.833',0.022
'0:00.833',0.022
'0:00.834',0.022
'0:00.834',0.022
'0:00.835',0.035
'0:00.835',0.035
'0:00.836',0.035
'0:00.836',0.035
'0:00.837',0.020
'0:00.837',0.020
'0:00.838',0.020
'0:00.838',0.020
'0:00.839',0.033
'0:00.839',0.033
'0:00.840',0.033
'0:00.840',0.033
'0:00.841',0.037
'0:00.841',0.037
'0:00.842',0.037
'0:00.842',0.037
'0:00.843',0.035
'0:00.843',0.035
'0:00.844',0.035
'0:00.844',0.035
'0:00.845',0.056
'0:00.845',0.056
'0:00.846',0.056
'0:00.846',0.056
'0:00.847',0.048
'0:00.847',0.048
'0:00.848',0.048
'0:00.848',0.048
'0:00.849',0.055
'0:00.849',0.055
'0:00.850',0.055
'0:00.850',0.055
'0:00.851',0.052
'0:00.851',0.052
'0:00.852',0.052
'0:00.852',0.052
'0:00.853',0.057
'0:00.853',0.057
'0:00.854',0.057
'0:00.854',0.057
'0:00.855',0.056
'0:00.855',0.056
'0:00.856',0.056
'0:00.856',0.056
'0:00.857',0.056
'0:00.857',0.056
'0:00.858',0.056
'0:00.858',0.056
'0:00.859',0.056
'0:00.859',0.056
'0:00.860',0.056
'0:00.860',0.056
'0:00.861',0.061
'0:00.861',0.061
'0:00.862',0.061
'0:00.862',0.061
'0:00.863',0.060
'0:00.863',0.060
'0:00.864',0.060
'0:00.864',0.060
'0:00.865',0.052
'0:00.865',0.052
'0:00.866',0.052
'0:00.866',0.052
'0:00.867',0.065
'0:00.867',0.065
'0:00.868',0.065
'0:00.868',0.065
'0:00.869',0.055
'0:00.869',0.055
'0:00.870',0.055
'0:00.870',0.055
'0:00.871',0.066
'0:00.871',0.066
'0:00.872',0.066
'0:00.872',0.066
'0:00.873',0.062
'0:00.873',0.062
'0:00.874',0.062
'0:00.874',0.062
'0:00.875',0.059
'0:00.876',0.059
'0:00.876',0.059
'0:00.877',0.059
'0:00.877',0.059
'0:00.878',0.059
'0:00.878',0.059
'0:00.879',0.059
'0:00.879',0.050
'0:00.880',0.050
'0:00.880',0.050
'0:00.881',0.050
'0:00.881',0.059
'0:00.882',0.059
'0:00.882',0.059
'0:00.883',0.059
'0:00.883',0.063
'0:00.884',0.063
'0:00.884',0.063
'0:00.885',0.063
'0:00.885',0.066
'0:00.886',0.066
'0:00.886',0.066
'0:00.887',0.066
'0:00.887',0.056
'0:00.888',0.056
'0:00.888',0.056
'0:00.889',0.056
'0:00.889',0.060
'0:00.890',0.060
'0:00.890',0.060
'0:00.891',0.060
'0:00.891',0.054
'0:00.892',0.054
'0:00.892',0.054
'0:00.893',0.054
'0:00.893',0.054
'0:00.894',0.054
'0:00.894',0.054
'0:00.895',0.054
'0:00.895',0.042
'0:00.896',0.042
'0:00.896',0.042
'0:00.897',0.042
'0:00.897',0.051
'0:00.898',0.051
'0:00.898',0.051
'0:00.899',0.051
'0:00.899',0.057
'0:00.900',0.057
'0:00.900',0.057
'0:00.901',0.057
'0:00.901',0.049
'0:00.902',0.049
'0:00.902',0.049
'0:00.903',0.049
'0:00.903',0.050
'0:00.904',0.050
'0:00.904',0.050
'0:00.905',0.050
'0:00.905',0.060
'0:00.906',0.060
'0:00.906',0.060
'0:00.907',0.060
'0:00.907',0.051
'0:00.908',0.051
'0:00.908',0.051
'0:00.909',0.051
'0:00.909',0.063
'0:00.910',0.063
'0:00.910',0.063
'0:00.911',0.063
'0:00.911',0.068
'0:00.912',0.068
'0:00.912',0.068
'0:00.913',0.068
'0:00.913',0.062
'0:00.914',0.062
'0:00.914',0.062
'0:00.915',0.062
'0:00.915',0.062
'0:00.916',0.062
'0:00.916',0.062
'0:00.917',0.062
'0:00.917',0.055
'0:00.918',0.055
'0:00.918',0.055
'0:00.919',0.055
'0:00.919',0.057
'0:00.920',0.057
'0:00.920',0.057
'0:00.921',0.057
'0:00.921',0.054
'0:00.922',0.054
'0:00.922',0.054
'0:00.923',0.054
'0:00.923',0.066
'0:00.924',0.066
'0:00.924',0.066
'0:00.925',0.066
'0:00.925',0.050
'0:00.926',0.050
'0:00.926',0.050
'0:00.927',0.050
'0:00.927',0.062
'0:00.928',0.062
'0:00.928',0.062
'0:00.929',0.062
'0:00.929',0.056
'0:00.930',0.056
'0:00.930',0.056
'0:00.931',0.056
'0:00.931',0.060
'0:00.932',0.060
'0:00.932',0.060
'0:00.933',0.060
'0:00.933',0.067
'0:00.934',0.067
'0:00.934',0.067
'0:00.935',0.067
'0:00.935',0.054
'0:00.936',0.054
'0:00.936',0.054
'0:00.937',0.054
'0:00.938',0.065
'0:00.938',0.065
'0:00.939',0.065
'0:00.939',0.065
'0:00.940',0.055
'0:00.940',0.055
'0:00.941',0.055
'0:00.941',0.055
'0:00.942',0.052
'0:00.942',0.052
'0:00.943',0.052
'0:00.943',0.052
'0:00.944',0.052
'0:00.944',0.052
'0:00.945',0.052
'0:00.945',0.052
'0:00.946',0.052
'0:00.946',0.052
'0:00.947',0.052
'0:00.947',0.052
'0:00.948',0.055
'0:00.948',0.055
'0:00.949',0.055
'0:00.949',0.055
'0:00.950',0.062
'0:00.950',0.062
'0:00.951',0.062
'0:00.951',0.062
'0:00.952',0.054
'0:00.952',0.054
'0:00.953',0.054
'0:00.953',0.054
'0:00.954',0.056
'0:00.954',0.056
'0:00.955',0.056
'0:00.955',0.056
'0:00.956',0.061
'0:00.956',0.061
'0:00.957',0.061
'0:00.957',0.061
'0:00.958',0.065
'0:00.958',0.065
'0:00.959',0.065
'0:00.959',0.065
'0:00.960',0.072
'0:00.960',0.072
'0:00.961',0.072
'0:00.961',0.072
'0:00.962',0.054
'0:00.962',0.054
'0:00.963',0.054
'0:00.963',0.054
'0:00.964',0.061
'0:00.964',0.061
'0:00.965',0.061
'0:00.965',0.061
'0:00.966',0.067
'0:00.966',0.067
'0:00.967',0.067
'0:00.967',0.067
'0:00.968',0.061
'0:00.968',0.061
'0:00.969',0.061
'0:00.969',0.061
'0:00.970',0.055
'0:00.970',0.055
'0:00.971',0.055
'0:00.971',0.055
'0:00.972',0.054
'0:00.972',0.054
'0:00.973',0.054
'0:00.973',0.054
'0:00.974',0.046
'0:00.974',0.046
'0:00.975',0.046
'0:00.975',0.046
'0:00.976',0.052
'0:00.976',0.052
'0:00.977',0.052
'0:00.977',0.052
'0:00.978',0.056
'0:00.978',0.056
'0:00.979',0.056
'0:00.979',0.056
'0:00.980',0.055
'0:00.980',0.055
'0:00.981',0.055
'0:00.981',0.055
'0:00.982',0.051
'0:00.982',0.051
'0:00.983',0.051
'0:00.983',0.051
'0:00.984',0.049
'0:00.984',0.049
'0:00.985',0.049
'0:00.985',0.049
'0:00.986',0.063
'0:00.986',0.063
'0:00.987',0.063
'0:00.987',0.063
'0:00.988',0.038
'0:00.988',0.038
'0:00.989',0.038
'0:00.989',0.038
'0:00.990',0.048
'0:00.990',0.048
'0:00.991',0.048
'0:00.991',0.048
'0:00.992',0.052
'0:00.992',0.052
'0:00.993',0.052
'0:00.993',0.052
'0:00.994',0.045
'0:00.994',0.045
'0:00.995',0.045
'0:00.995',0.045
'0:00.996',0.052
'0:00.996',0.052
'0:00.997',0.052
'0:00.997',0.052
'0:00.998',0.044
'0:00.998',0.044
'0:00.999',0.044
'0:00.999',0.044
'0:01.000',0.045
'0:01.001',0.045
'0:01.001',0.045
'0:01.002',0.045
'0:01.002',0.045
'0:01.003',0.045
'0:01.003',0.045
'0:01.004',0.045
'0:01.004',0.044
'0:01.005',0.044
'0:01.005',0.044
'0:01.006',0.044
'0:01.006',0.035
'0:01.007',0.035
'0:01.007',0.035
'0:01.008',0.035
'0:01.008',0.024
'0:01.009',0.024
'0:01.009',0.024
'0:01.010',0.024
'0:01.010',0.021
'0:01.011',0.021
'0:01.011',0.021
'0:01.012',0.021
'0:01.012',0.012
'0:01.013',0.012
'0:01.013',0.012
'0:01.014',0.012
'0:01.014',0.011
'0:01.015',0.011
'0:01.015',0.011
'0:01.016',0.011
'0:01.016',0.005
'0:01.017',0.005
'0:01.017',0.005
'0:01.018',0.005
'0:01.018',0.006
'0:01.019',0.006
'0:01.019',0.006
'0:01.020',0.006
'0:01.020',-0.004
'0:01.021',-0.004
'0:01.021',-0.004
'0:01.022',-0.004
'0:01.022',-0.006
'0:01.023',-0.006
'0:01.023',-0.006
'0:01.024',-0.006
'0:01.024',-0.016
'0:01.025',-0.016
'0:01.025',-0.016
'0:01.026',-0.016
'0:01.026',-0.013
'0:01.027',-0.013
'0:01.027',-0.013
'0:01.028',-0.013
'0:01.028',-0.006
'0:01.029',-0.006
'0:01.029',-0.006
'0:01.030',-0.006
'0:01.030',-0.010
'0:01.031',-0.010
'0:01.031',-0.010
'0:01.032',-0.010
'0:01.032',-0.006
'0:01.033',-0.006
'0:01.033',-0.006
'0:01.034',-0.006
'0:01.034',-0.020
'0:01.035',-0.020
'0:01.035',-0.020
'0:01.036',-0.020
'0:01.036',-0.013
'0:01.037',-0.013
'0:01.037',-0.013
'0:01.038',-0.013
'0:01.038',-0.018
'0:01.039',-0.018
'0:01.039',-0.018
'0:01.040',-0.018
'0:01.040',-0.005
'0:01.041',-0.005
'0:01.041',-0.005
'0:01.042',-0.005
'0:01.042',-0.007
'0:01.043',-0.007
'0:01.043',-0.007
'0:01.044',-0.007
'0:01.044',-0.001
'0:01.045',-0.001
'0:01.045',-0.001
'0:01.046',-0.001
'0:01.046',0.001
'0:01.047',0.001
'0:01.047',0.001
'0:01.048',0.001
'0:01.048',-0.006
'0:01.049',-0.006
'0:01.049',-0.006
'0:01.050',-0.006
'0:01.050',0.010
'0:01.051',0.010
'0:01.051',0.010
'0:01.052',0.010
'0:01.052',0.007
'0:01.053',0.007
'0:01.053',0.007
'0:01.054',0.007
'0:01.054',0.002
'0:01.055',0.002
'0:01.055',0.002
'0:01.056',0.002
'0:01.056',0.010
'0:01.057',0.010
'0:01.057',0.010
'0:01.058',0.010
'0:01.058',0.007
'0:01.059',0.007
'0:01.059',0.007
'0:01.060',0.007
'0:01.060',0.010
'0:01.061',0.010
'0:01.061',0.010
'0:01.062',0.010
'0:01.063',0.006
'0:01.063',0.006
'0:01.064',0.006
'0:01.064',0.006
'0:01.065',0.017
'0:01.065',0.017
'0:01.066',0.017
'0:01.066',0.017
'0:01.067',0.015
'0:01.067',0.015
'0:01.068',0.015
'0:01.068',0.015
'0:01.069',0.023
'0:01.069',0.023
'0:01.070',0.023
'0:01.070',0.023
'0:01.071',0.016
'0:01.071',0.016
'0:01.072',0.016
'0:01.072',0.016
'0:01.073',0.028
'0:01.073',0.028
'0:01.074',0.028
'0:01.074',0.028
'0:01.075',0.028
'0:01.075',0.028
'0:01.076',0.028
'0:01.076',0.028
'0:01.077',0.024
'0:01.077',0.024
'0:01.078',0.024
'0:01.078',0.024
'0:01.079',0.023
'0:01.079',0.023
'0:01.080',0.023
'0:01.080',0.023
'0:01.081',0.021
'0:01.081',0.021
'0:01.082',0.021
'0:01.082',0.021
'0:01.083',0.026
'0:01.083',0.026
'0:01.084',0.026
'0:01.084',0.026
'0:01.085',0.028
'0:01.085',0.028
'0:01.086',0.028
'0:01.086',0.028
'0:01.087',0.020
'0:01.087',0.020
'0:01.088',0.020
'0:01.088',0.020
'0:01.089',0.028
'0:01.089',0.028
'0:01.090',0.028
'0:01.090',0.028
'0:01.091',0.026
'0:01.091',0.026
'0:01.092',0.026
'0:01.092',0.026
'0:01.093',0.021
'0:01.093',0.021
'0:01.094',0.021
'0:01.094',0.021
'0:01.095',0.031
'0:01.095',0.031
'0:01.096',0.031
'0:01.096',0.031
'0:01.097',0.023
'0:01.097',0.023
'0:01.098',0.023
'0:01.098',0.023
'0:01.099',0.024
'0:01.099',0.024
'0:01.100',0.024
'0:01.100',0.024
'0:01.101',0.026
'0:01.101',0.026
'0:01.102',0.026
'0:01.102',0.026
'0:01.103',0.021
'0:01.103',0.021
'0:01.104',0.021
'0:01.104',0.021
'0:01.105',0.022
'0:01.105',0.022
'0:01.106',0.022
'0:01.106',0.022
'0:01.107',0.023
'0:01.107',0.023
'0:01.108',0.023
'0:01.108',0.023
'0:01.109',0.021
'0:01.109',0.021
'0:01.110',0.021
'0:01.110',0.021
'0:01.111',0.023
'0:01.111',0.023
'0:01.112',0.023
'0:01.112',0.023
'0:01.113',0.018
'0:01.113',0.018
'0:01.114',0.018
'0:01.114',0.018
'0:01.115',0.020
'0:01.115',0.020
'0:01.116',0.020
'0:01.116',0.020
'0:01.117',0.016
'0:01.117',0.016
'0:01.118',0.016
'0:01.118',0.016
'0:01.119',0.013
'0:01.119',0.013
'0:01.120',0.013
'0:01.120',0.013
'0:01.121',0.016
'0:01.121',0.016
'0:01.122',0.016
'0:01.122',0.016
'0:01.123',0.015
'0:01.123',0.015
'0:01.124',0.015
'0:01.124',0.015
'0:01.125',0.022
'0:01.126',0.022
'0:01.126',0.022
'0:01.127',0.022
'0:01.127',0.020
'0:01.128',0.020
'0:01.128',0.020
'0:01.129',0.020
'0:01.129',0.013
'0:01.130',0.013
'0:01.130',0.013
'0:01.131',0.013
'0:01.131',0.013
'0:01.132',0.013
'0:01.132',0.013
'0:01.133',0.013
'0:01.133',0.007
'0:01.134',0.007
'0:01.134',0.007
'0:01.135',0.007
'0:01.135',0.013
'0:01.136',0.013
'0:01.136',0.013
'0:01.137',0.013
'0:01.137',0.012
'0:01.138',0.012
'0:01.138',0.012
'0:01.139',0.012
'0:01.139',0.013
'0:01.140',0.013
'0:01.140',0.013
'0:01.141',0.013
'0:01.141',0.015
'0:01.142',0.015
'0:01.142',0.015
'0:01.143',0.015
'0:01.143',0.013
'0:01.144',0.013
'0:01.144',0.013
'0:01.145',0.013
'0:01.145',0.012
'0:01.146',0.012
'0:01.146',0.012
'0:01.147',0.012
'0:01.147',0.015
'0:01.148',0.015
'0:01.148',0.015
'0:01.149',0.015
'0:01.149',0.015
'0:01.150',0.015
'0:01.150',0.015
'0:01.151',0.015
'0:01.151',0.011
'0:01.152',0.011
'0:01.152',0.011
'0:01.153',0.011
'0:01.153',0.021
'0:01.154',0.021
'0:01.154',0.021
'0:01.155',0.021
'0:01.155',0.009
'0:01.156',0.009
'0:01.156',0.009
'0:01.157',0.009
'0:01.157',0.018
'0:01.158',0.018
'0:01.158',0.018
'0:01.159',0.018
'0:01.159',0.011
'0:01.160',0.011
'0:01.160',0.011
'0:01.161',0.011
'0:01.161',0.015
'0:01.162',0.015
'0:01.162',0.015
'0:01.163',0.015
'0:01.163',0.009
'0:01.164',0.009
'0:01.164',0.009
'0:01.165',0.009
'0:01.165',0.010
'0:01.166',0.010
'0:01.166',0.010
'0:01.167',0.010
'0:01.167',0.013
'0:01.168',0.013
'0:01.168',0.013
'0:01.169',0.013
'0:01.169',0.013
'0:01.170',0.013
'0:01.170',0.013
'0:01.171',0.013
'0:01.171',0.005
'0:01.172',0.005
'0:01.172',0.005
'0:01.173',0.005
'0:01.173',0.016
'0:01.174',0.016
'0:01.174',0.016
'0:01.175',0.016
'0:01.175',0.013
'0:01.176',0.013
'0:01.176',0.013
'0:01.177',0.013
'0:01.177',0.010
'0:01.178',0.010
'0:01.178',0.010
'0:01.179',0.010
'0:01.179',0.012
'0:01.180',0.012
'0:01.180',0.012
'0:01.181',0.012
'0:01.181',0.012
'0:01.182',0.012
'0:01.182',0.012
'0:01.183',0.012
'0:01.183',0.015
'0:01.184',0.015
'0:01.184',0.015
'0:01.185',0.015
'0:01.185',0.012
'0:01.186',0.012
'0:01.186',0.012
'0:01.187',0.012
'0:01.188',0.007
'0:01.188',0.007
'0:01.189',0.007
'0:01.189',0.007
'0:01.190',0.009
'0:01.190',0.009
'0:01.191',0.009
'0:01.191',0.009
'0:01.192',0.012
'0:01.192',0.012
'0:01.193',0.012
'0:01.193',0.012
'0:01.194',0.011
'0:01.194',0.011
'0:01.195',0.011
'0:01.195',0.011
'0:01.196',0.015
'0:01.196',0.015
'0:01.197',0.015
'0:01.197',0.015
'0:01.198',0.012
'0:01.198',0.012
'0:01.199',0.012
'0:01.199',0.012
'0:01.200',0.011
'0:01.200',0.011
'0:01.201',0.011
'0:01.201',0.011
'0:01.202',0.015
'0:01.202',0.015
'0:01.203',0.015
'0:01.203',0.015
'0:01.204',0.007
'0:01.204',0.007
'0:01.205',0.007
'0:01.205',0.007
'0:01.206',0.007
'0:01.206',0.007
'0:01.207',0.007
'0:01.207',0.007
'0:01.208',0.010
'0:01.208',0.010
'0:01.209',0.010
'0:01.209',0.010
'0:01.210',0.007
'0:01.210',0.007
'0:01.211',0.007
'0:01.211',0.007
'0:01.212',0.006
'0:01.212',0.006
'0:01.213',0.006
'0:01.213',0.006
'0:01.214',0.007
'0:01.214',0.007
'0:01.215',0.007
'0:01.215',0.007
'0:01.216',0.009
'0:01.216',0.009
'0:01.217',0.009
'0:01.217',0.009
'0:01.218',0.007
'0:01.218',0.007
'0:01.219',0.007
'0:01.219',0.007
'0:01.220',0.010
'0:01.220',0.010
'0:01.221',0.010
'0:01.221',0.010
'0:01.222',0.005
'0:01.222',0.005
'0:01.223',0.005
'0:01.223',0.005
'0:01.224',0.004
'0:01.224',0.004
'0:01.225',0.004
'0:01.225',0.004
'0:01.226',0.002
'0:01.226',0.002
'0:01.227',0.002
'0:01.227',0.002
'0:01.228',0.004
'0:01.228',0.004
'0:01.229',0.004
'0:01.229',0.004
'0:01.230',0.005
'0:01.230',0.005
'0:01.231',0.005
'0:01.231',0.005
'0:01.232',0.001
'0:01.232',0.001
'0:01.233',0.001
'0:01.233',0.001
'0:01.234',0.007
'0:01.234',0.007
'0:01.235',0.007
'0:01.235',0.007
'0:01.236',0.005
